date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:19:32	2522/2522	---M-Z	200	added ('OK')	text/xml	date:Sat,%2022%20Jul%202017%2006:49:34%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2Fportfolio%2Fice-cream-truck-5%2F&format=xml	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embedfc90	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-5/)
12:19:33	2372/2372	---MC-	200	added ('OK')	application/json	date:Sat,%2022%20Jul%202017%2006:49:34%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2Fportfolio%2Fice-cream-truck-7%2F	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embedf816.json	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-7/)
12:19:33	758/758	---MC-	200	added ('OK')	application/rss+xml	etag:%22b2221be0cc50671f76aaf21a8fce470f%22	http://maze.umbrella.al/blog/portfolio/ice-cream-truck-7/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/portfolio/ice-cream-truck-7/feed/index.html	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-7/)
12:19:34	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Jul%202017%2006:49:35%20GMT	http://maze.umbrella.al/?p=70	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/index3f3a.html	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-7/)
12:19:34	2502/2502	---M-Z	200	added ('OK')	text/xml	date:Sat,%2022%20Jul%202017%2006:49:36%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2Fportfolio%2Fice-cream-truck-7%2F&format=xml	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embed52bc	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-7/)
12:19:36	2460/2460	---MC-	200	added ('OK')	application/json	date:Sat,%2022%20Jul%202017%2006:49:37%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2F2015%2F01%2F22%2Fletting-go-of-things-and-history-4%2F	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embedb4c6.json	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-4/)
12:19:36	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Jul%202017%2006:49:37%20GMT	http://maze.umbrella.al/?p=54	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/indexcc0f.html	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-4/)
12:19:36	810/810	---MC-	200	added ('OK')	application/rss+xml	etag:%22e33905c8f451136372f427d984f59d47%22	http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-4/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-4/feed/index.html	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-4/)
12:19:37	77458/77458	---M--	200	added ('OK')	image/jpeg	etag:%2212e92-50d918b9881c0%22	http://maze.umbrella.al/wp-content/uploads/2015/01/17-1000x720.jpg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/17-1000x720.jpg	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-7/)
12:19:37	2586/2586	---M-Z	200	added ('OK')	text/xml	date:Sat,%2022%20Jul%202017%2006:49:38%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2F2015%2F01%2F22%2Fletting-go-of-things-and-history-4%2F&format=xml	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embed5a94	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-4/)
12:19:42	15236/15236	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Jul%202017%2006:49:41%20GMT	http://maze.umbrella.al/blog/tag/blog/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/tag/blog/index.html	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-4/)
12:19:42	15251/15251	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Jul%202017%2006:49:41%20GMT	http://maze.umbrella.al/blog/tag/history/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/tag/history/index.html	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-4/)
12:19:42	2481/2481	---MC-	200	added ('OK')	application/json	date:Sat,%2022%20Jul%202017%2006:49:41%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2F2015%2F01%2F22%2Fletting-go-of-things-and-history-3%2F	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embed2543.json	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-3/)
12:19:43	82427/82427	---M--	200	added ('OK')	image/jpeg	etag:%22141fb-50d325c342380%22	http://maze.umbrella.al/wp-content/uploads/2015/01/31.jpg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/31.jpg	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-4/)
12:19:44	15241/15241	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Jul%202017%2006:49:45%20GMT	http://maze.umbrella.al/blog/tag/music/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/tag/music/index.html	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-4/)
12:19:44	817/817	---MC-	200	added ('OK')	application/rss+xml	etag:%2296dc2f405a30772b648d4c6a7cd84e02%22	http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-3/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-3/feed/index.html	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-3/)
12:19:45	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Jul%202017%2006:49:45%20GMT	http://maze.umbrella.al/?p=55	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/index8054.html	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-3/)
12:19:45	2607/2607	---M-Z	200	added ('OK')	text/xml	date:Sat,%2022%20Jul%202017%2006:49:47%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2F2015%2F01%2F22%2Fletting-go-of-things-and-history-3%2F&format=xml	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embedcaa8	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-3/)
12:19:47	813/813	---MC-	200	added ('OK')	application/rss+xml	etag:%22936d903443d3824d294bb70c7cff76e9%22	http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-2/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-2/feed/index.html	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-2/)
12:19:48	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Jul%202017%2006:49:49%20GMT	http://maze.umbrella.al/?p=53	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/index5fb3.html	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-2/)
12:19:50	2478/2478	---MC-	200	added ('OK')	application/json	date:Sat,%2022%20Jul%202017%2006:49:49%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2F2015%2F01%2F22%2Fletting-go-of-things-and-history-2%2F	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embed18d4.json	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-2/)
12:19:52	2610/2610	---M-Z	200	added ('OK')	text/xml	date:Sat,%2022%20Jul%202017%2006:49:52%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2F2015%2F01%2F22%2Fletting-go-of-things-and-history-2%2F&format=xml	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embed1636	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-2/)
12:19:54	132457/132457	---M--	200	added ('OK')	image/jpeg	etag:%2220569-50d325c61ea40%22	http://maze.umbrella.al/wp-content/uploads/2015/01/41.jpg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/41.jpg	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-3/)
12:19:57	2486/2486	---MC-	200	added ('OK')	application/json	date:Sat,%2022%20Jul%202017%2006:49:57%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2F2015%2F01%2F22%2Fletting-go-of-things-and-history%2F	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embedf5f6.json	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history/)
12:19:57	816/816	---MC-	200	added ('OK')	application/rss+xml	etag:%221f2d25afb0bcc111924d09058c47b715%22	http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history/feed/index.html	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history/)
12:19:58	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Jul%202017%2006:49:57%20GMT	http://maze.umbrella.al/?p=47	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/indexcb30.html	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history/)
12:20:00	2612/2612	---M-Z	200	added ('OK')	text/xml	date:Sat,%2022%20Jul%202017%2006:50:01%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2F2015%2F01%2F22%2Fletting-go-of-things-and-history%2F&format=xml	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embed4562	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history/)
12:20:02	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Jul%202017%2006:50:04%20GMT	http://maze.umbrella.al/?p=69	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/indexe2dc.html	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-6/)
12:20:02	763/763	---MC-	200	added ('OK')	application/rss+xml	etag:%22bb9e0fda375ca37c847d68cd9014a68f%22	http://maze.umbrella.al/blog/portfolio/ice-cream-truck-6/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/portfolio/ice-cream-truck-6/feed/index.html	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-6/)
12:20:02	141419/141419	---M--	200	added ('OK')	image/jpeg	etag:%222286b-50d325bc953c0%22	http://maze.umbrella.al/wp-content/uploads/2015/01/11.jpg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/11.jpg	(from http://maze.umbrella.al/blog/2015/01/22/letting-go-of-things-and-history-2/)
12:20:03	2386/2386	---MC-	200	added ('OK')	application/json	date:Sat,%2022%20Jul%202017%2006:50:04%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2Fportfolio%2Fice-cream-truck-6%2F	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embed1357.json	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-6/)
12:20:04	2516/2516	---M-Z	200	added ('OK')	text/xml	date:Sat,%2022%20Jul%202017%2006:50:06%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2Fportfolio%2Fice-cream-truck-6%2F&format=xml	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embed7f4e	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-6/)
12:20:06	12790/12790	---MC-	200	added ('OK')	application/rss+xml	etag:%222dcb5ef18198a7fa11e27bbccb83cee0%22	http://maze.umbrella.al/blog/tag/blog/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/tag/blog/feed/index.html	(from http://maze.umbrella.al/blog/tag/blog/)
12:20:06	12796/12796	---MC-	200	added ('OK')	application/rss+xml	etag:%222dcb5ef18198a7fa11e27bbccb83cee0%22	http://maze.umbrella.al/blog/tag/history/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/tag/history/feed/index.html	(from http://maze.umbrella.al/blog/tag/history/)
12:20:06	12792/12792	---MC-	200	added ('OK')	application/rss+xml	etag:%222dcb5ef18198a7fa11e27bbccb83cee0%22	http://maze.umbrella.al/blog/tag/music/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/tag/music/feed/index.html	(from http://maze.umbrella.al/blog/tag/music/)
